"company_id","company","company_revenue","company_employees","company_industry","no_of_stars","no_of_reviews"
"c_1742","Selective Insurance Group","","","Insurance",3.20000004768372,109
"c_1743","Self Regional Healthcare","","","Health Care",3.90000009536743,98
"c_1744","Sentara Healthcare","","10,000+","Health Care",3.90000009536743,605
"c_1745","Sentieo","","","",NA,NA
"c_1746","Sentry Insurance","$1B to $5B (USD)","Less than 10,000","Insurance",3.40000009536743,258
"c_1747","Sephora","","10,000+","Retail",4,2977
"c_1748","Serco , Inc.","$1B to $5B (USD)","10,000+","Consulting and Business Services",3.599999905,3248
"c_1749","Service Management Group, Inc.","","","",NA,NA
"c_1750","ServiceLink","","","",3.09999990463257,382
"c_1751","ServiceMaster","","Less than 10,000","Consumer Goods and Services",3.29999995231628,285
"c_1752","ServiceNow","$1B to $5B (USD)","Less than 10,000","Internet and Software",3.79999995231628,97
"c_1753","ServiceTitan","","","",4.5,2
"c_1754","Servient Inc","","","",NA,NA
"c_1755","Sevatec, Inc.","","","",NA,NA
"c_1756","ShareThis, Inc","","","",NA,NA
"c_1757","SharpSpring","","","",NA,NA
"c_1758","Shell","More than $10B (USD)","10,000+","Energy and Utilities",3.90000009536743,5611
"c_1760","Shift Technology","","","",NA,NA
"c_1762","ShipBob Inc","","","",NA,NA
"c_1763","Shippensburg University","","","Education and Schools",4.30000019073486,62
"c_1764","Shippo","","","",NA,NA
"c_1765","Shoes For Crews, Inc.","","","",NA,NA
"c_1766","Shutterfly","","","Retail",3.79999995231628,376
"c_1767","Siemens","","10,000+","Computers and Electronics",4.099999905,6479
"c_1768","Siena College","","","Education and Schools",4.09999990463257,56
"c_1769","Sierra Lobo","","","",4.199999809,21
"c_1773","SigOpt","","","",NA,NA
"c_1770","Sigma Space","","","",4,12
"c_1771","Signify","$5B to $10B (USD)","10,000+","Industrial Manufacturing",3.79999995231628,151
"c_1772","Signifyd","","","",NA,NA
"c_1774","Silicon Valley Bank","","","",4,103
"c_1775","Simon-Kucher & Partners","","","",4.300000191,8
"c_1776","Simons Foundation","","","",4.80000019073486,4
"c_1777","Simple","","","",3.700000048,54
"c_1778","Sirius XM Radio","","","",3.59999990463257,169
"c_1779","Sitecore","Less than $1B (USD)","Less than 10,000","Internet and Software",3.70000004768372,6
"c_1780","Skillsoft","Less than $1B (USD)","Less than 10,000","Education and Schools",3.40000009536743,58
"c_1781","Slack","","Less than 10,000","Internet and Software",3.40000009536743,7
"c_1782","Slalom Consulting","","","Consulting and Business Services",3.700000048,52
"c_1784","SmartThings","","","",NA,NA
"c_1783","Smartly","","","",NA,NA
"c_1785","Smith & Nephew","$1B to $5B (USD)","10,000+","Health Care",3.70000004768372,489
"c_1786","Smith Hanley Associates","","Less than 10,000","Consulting and Business Services",4.09999990463257,18
"c_1787","Smiths Detection","","","",3.40000009536743,100
"c_1788","Smule","","","",4.5,4
"c_1789","Snag","","","",3.599999905,5
"c_1790","Snap Inc.","","","",3.79999995231628,5
"c_1791","Snowflake Computing","","","",4.30000019073486,3
"c_1796","SoFi","","Less than 10,000","",3.09999990463257,45
"c_1792","Social Solutions","","","",3.599999905,13
"c_1793","SocialWithin","","","",NA,NA
"c_1794","Society for Human Resource Management","","","",4.09999990463257,75
"c_1795","Socure","","","",NA,NA
"c_1799","SoftVision - North America & UK","","","",NA,NA
"c_1797","Softrams","","","",NA,NA
"c_1798","Softvision","","","",3.5,14
"c_1800","Solidus Technical Solutions","","","",NA,NA
"c_1801","Solomon Associates","","","",4.30000019073486,6
"c_1802","Solomon Page","","Less than 10,000","Human Resources and Staffing",4,65
"c_1803","Solving It","","","",NA,NA
"c_1804","Sony Interactive Entertainment PlayStation","","","Computers and Electronics",3.599999905,34
"c_1805","South Dakota State University Foundation","","","",NA,NA
"c_1806","Southern California Edison","","10,000+","Energy and Utilities",4,706
"c_1807","Southern Methodist University","","","Education and Schools",4.19999980926514,126
"c_1808","Southern Poverty Law Center","","","",4.800000191,11
"c_1809","Sovrn Holdings","","Less than 10,000","Media, News and Publishing",3.29999995231628,7
"c_1810","SpaceCurve","","","",4,2
"c_1811","SpartanNash","$5B to $10B (USD)","10,000+","Food and Beverages",3.20000004768372,438
"c_1812","Spireon","","","",3,23
"c_1813","Splunk","","Less than 10,000","Internet and Software",4.300000191,30
"c_1814","Spokeo","","Less than 10,000","Internet and Software",3.099999905,14
"c_1816","SpotX","","","",4,7
"c_1815","Spotify","","Less than 10,000","Internet and Software",4.300000191,35
"c_1817","Spreetail","","","Internet and Software",3.59999990463257,20
"c_1818","Sprint","More than $10B (USD)","10,000+","Telecommunications",3.70000004768372,9229
"c_1819","Spy Pond Partners","","","",NA,NA
"c_1820","Square","","Less than 10,000","Banks and Financial Services",3.90000009536743,64
"c_1823","St. Joseph Health","","","",NA,NA
"c_1824","St. Jude Children's Research Hospital","","Less than 10,000","Health Care",4.5,265
"c_1825","Standard Insurance Company","","Less than 10,000","Insurance",3.700000048,198
"c_1826","Stanford University","","Less than 10,000","Education and Schools",4.300000191,530
"c_1827","Stanley Black & Decker","$5B to $10B (USD)","10,000+","Industrial Manufacturing",3.70000004768372,1167
"c_1829","Staples","More than $10B (USD)","10,000+","Retail",3.599999905,9416
"c_1830","Starbucks","More than $10B (USD)","10,000+","Restaurants, Travel and Leisure",4.09999990463257,27858
"c_1831","State Auto Insurance Companies","","","Insurance",3,32
"c_1832","State Farm","More than $10B (USD)","10,000+","Insurance",3.79999995231628,8531
"c_1837","State Street","More than $10B (USD)","10,000+","Banks and Financial Services",3.5,2068
"c_1833","State of Arizona","More than $10B (USD)","10,000+","Government",3.59999990463257,724
"c_1834","State of New Mexico","","","Government",3.70000004768372,225
"c_1835","State of North Carolina","","","Government",3.599999905,205
"c_1836","State of Washington","","","Government",3.40000009536743,209
"c_1839","Stella.ai","","","",NA,NA
"c_1840","Stessa","","","",NA,NA
"c_1842","Stormont-Vail Healthcare","Less than $1B (USD)","Less than 10,000","Health Care",4.09999990463257,62
"c_1843","Stratacache, A Family of Companies","","","",NA,NA
"c_1844","Strategic Resources, Inc.","","Less than 10,000","Consulting and Business Services",3.70000004768372,102
"c_1845","Straumann","$1B to $5B (USD)","Less than 10,000","Industrial Manufacturing",3.20000004768372,38
"c_1846","Strava","","","",NA,NA
"c_1847","Stream","","","",3.40000009536743,214
"c_1848","StreetLight Data","","","",NA,NA
"c_1849","Stride Search","","","",NA,NA
"c_1850","Stryker","$5B to $10B (USD)","10,000+","Health Care",4,1129
"c_1851","StubHub","","","",4,129
"c_1852","Subaru of America","","","Auto",4,145
"c_1854","Success Academy Charter Schools","","Less than 10,000","Education and Schools",2.599999905,91
"c_1855","Sullivan, Cotter and Associates, Inc.","","","",NA,NA
"c_1857","SumTotal Systems","","","",2.90000009536743,56
"c_1856","Sumeru Solutions","","","",NA,NA
"c_1858","Sun Basket","","Less than 10,000","Food and Beverages",3.599999905,35
"c_1859","Sun Life Financial","","10,000+","Insurance",3.90000009536743,923
"c_1860","SunPower Corporation","","","",3.70000004768372,91
"c_1861","SunTrust","$5B to $10B (USD)","10,000+","Banks and Financial Services",3.59999990463257,3532
"c_1862","Superior Vision","","","",2.40000009536743,36
"c_1863","Suplari","","","",NA,NA
"c_1864","Susquehanna International Group","","Less than 10,000","Banks and Financial Services",4.099999905,31
"c_1865","Swagelok","$1B to $5B (USD)","Less than 10,000","Industrial Manufacturing",3.79999995231628,302
"c_1867","Sweetser","","","",3,53
"c_1869","Swift Navigation","","","",NA,NA
"c_1870","Swiss Re","More than $10B (USD)","10,000+","Insurance",4.09999990463257,93
"c_1871","Symantec","$1B to $5B (USD)","10,000+","Internet and Software",3.90000009536743,1006
"c_1872","Symphony Talent","","","",3,5
"c_1873","Synchronoss","","","",3.40000009536743,31
"c_1874","Synchronoss Technologies, Inc.","","","",3.59999990463257,5
"c_1875","Synechron","Less than $1B (USD)","Less than 10,000","Consulting and Business Services",3.59999990463257,212
"c_1876","Syneos Health Commercial Solutions","","10,000+","Pharmaceuticals",3.900000095,389
"c_1877","Syngenta","Less than $1B (USD)","Less than 10,000","Agriculture and Extraction",4.099999905,717
"c_1878","Syntelli Solutions, Inc","","","",NA,NA
"c_1880","System1","","","",NA,NA
"c_1881","System1 Biosciences","","","",NA,NA
"c_1882","Systems Staffing Group","","","",NA,NA
"c_1883","T-Mobile","More than $10B (USD)","10,000+","Telecommunications",4,8595
"c_1884","T. Parker Host","","","Transport and Freight",3.70000004768372,7
"c_1885","T. Rowe Price","","Less than 10,000","Banks and Financial Services",3.90000009536743,348
"c_1886","T1D Exchange","","","",NA,NA
"c_1890","TACG, LLC","","","",3.40000009536743,8
"c_1899","TE Connectivity","More than $10B (USD)","10,000+","Industrial Manufacturing",3.799999952,1100
"c_1916","TFS","","","",3.59999990463257,51
"c_1917","TGS Management Company","","","",NA,NA
"c_1966","TIBCO Software","$1B to $5B (USD)","Less than 10,000","Internet and Software",4.09999990463257,30
"c_1970","TISTA Science and Technology Corporation","Less than $1B (USD)","Less than 10,000","Consulting and Business Services",3.599999905,17
"c_1971","TMP Worldwide","","Less than 10,000","",3.700000048,110
"c_1979","TPC Energy Fund","","","",NA,NA
"c_2001","TSheets","","","",4,2
"c_2004","TVG Network Betfair US","","","",NA,NA
"c_2006","TWINN INTELLIGENCE GROUP","","","",NA,NA
"c_2010","TXU Energy","$5B to $10B (USD)","Less than 10,000","Energy and Utilities",3.700000048,262
"c_1887","Tableau","Less than $1B (USD)","","",3.799999952,44
"c_1888","Taboola","","","Consulting and Business Services",3.29999995231628,4
"c_1889","Tabula Rasa Healthcare, Inc","","","",NA,NA
"c_1891","Taino Consulting Group","","","",NA,NA
"c_1892","Takeda Pharmaceuticals","More than $10B (USD)","10,000+","Pharmaceuticals",3.900000095,553
"c_1893","Talent Plus","Less than $1B (USD)","Less than 10,000","Human Resources and Staffing",3.29999995231628,7
"c_1894","Talking Rain Beverage Company","Less than $1B (USD)","Less than 10,000","Consumer Goods and Services",3.79999995231628,17
"c_1895","Tampa Family Health Centers","","","",2.90000009536743,43
"c_1896","Targetbase","","","",3,16
"c_1897","Tate & Lyle","Less than $1B (USD)","Less than 10,000","Industrial Manufacturing",3.40000009536743,65
"c_1898","Tavant Technologies","","","",3.900000095,68
"c_1900","Teacher Retirement System of Texas","","Less than 10,000","Government",2.5,10
"c_1901","Team Red Dog","","","",NA,NA
"c_1902","Technamo LLC","","","",NA,NA
"c_1903","Technicolor","","","",3.5,1488
"c_1904","Technology Partners","","","",3.90000009536743,21
"c_1905","Techshed","","","",NA,NA
"c_1906","Tek Experts","","Less than 10,000","Internet and Software",3.29999995231628,20
"c_1907","TeleTracking Technologies","","","",4.199999809,22
"c_1908","Ten-X","","Less than 10,000","Internet and Software",3.599999905,17
"c_1909","Tendril","","","",3.299999952,8
"c_1910","Teradata","$1B to $5B (USD)","10,000+","Internet and Software",3.79999995231628,145
"c_1911","Tesla","","10,000+","Industrial Manufacturing",3.599999905,1445
"c_1912","Tesorio","","","",NA,NA
"c_1913","Tessella","","","",2.5,2
"c_1914","Texas Health and Human Services Commission","","","Government",3.5,867
"c_1915","Textio","","","",NA,NA
"c_1918","Thales","","","Aerospace and Defense",4,937
"c_1919","The Aerospace Corporation","","","Aerospace and Defense",4,91
"c_1920","The American College of Radiology","","","",NA,NA
"c_1921","The Black Tux","","","",3.799999952,5
"c_1922","The Boston Consulting Group","","","Banks and Financial Services",4.19999980926514,211
"c_1923","The Boston Globe","","","",3.59999990463257,34
"c_1924","The Cadmus Group, Inc.","","","",NA,NA
"c_1925","The Carian Group","","","",NA,NA
"c_1926","The Carle Foundation","","","Health Care",4.09999990463257,139
"c_1927","The Church of Jesus Christ of Latter-day Saints","","10,000+","Organization",4.80000019073486,1324
"c_1928","The Climate Corporation","","","",4.19999980926514,11
"c_1929","The Clorox Company","Less than $1B (USD)","Less than 10,000","Consumer Goods and Services",4.099999905,509
"c_1930","The Denzel Group","","","",NA,NA
"c_1931","The Dow Chemical Company","More than $10B (USD)","10,000+","Energy and Utilities",4,1270
"c_1932","The Hagan-Ricci Group, Inc.","","","",NA,NA
"c_1933","The Hanover Insurance Group","$5B to $10B (USD)","Less than 10,000","Insurance",3.79999995231628,255
"c_1934","The Home Depot","More than $10B (USD)","10,000+","RetailConsumer Goods and Services",3.79999995231628,41290
"c_1935","The International Fund for Animal Welfare","","","",4,9
"c_1936","The J. M. Smucker Company","$5B to $10B (USD)","Less than 10,000","Food and Beverages",3.90000009536743,269
"c_1937","The Logistics Company","","Less than 10,000","Government",3.79999995231628,58
"c_1938","The Meet Group","","","",NA,NA
"c_1939","The Money Source","","","",2.79999995231628,55
"c_1940","The Motley Fool","","Less than 10,000","Media, News and Publishing",4.5,20
"c_1941","The National Association of Manufacturers","","","",NA,NA
"c_1942","The New School","","","Education and Schools",3.90000009536743,103
"c_1943","The New York Times","","","Media, News and Publishing",4,207
"c_1944","The Parking Spot","","Less than 10,000","Restaurants, Travel and Leisure",3.59999990463257,146
"c_1945","The Rawlings Group","","Less than 10,000","Insurance",2.70000004768372,32
"c_1946","The Situs Companies","","","",3.09999990463257,18
"c_1947","The Standard","","","",NA,NA
"c_1948","The TJX Companies, Inc.","More than $10B (USD)","10,000+","Retail",3.79999995231628,4968
"c_1949","The University of Kansas Health System","$1B to $5B (USD)","Less than 10,000","Health Care",4.099999905,287
"c_1950","The University of Pittsburgh","","","Education and Schools",4.19999980926514,541
"c_1951","The Vancouver Clinic","","Less than 10,000","Health Care",2.90000009536743,79
"c_1952","The Walsh Group","$1B to $5B (USD)","Less than 10,000","Construction",3.400000095,18
"c_1953","The Wonderful Company LLC","$1B to $5B (USD)","Less than 10,000","Consumer Goods and Services",3.20000004768372,19
"c_1954","The Zebra","","","Insurance",4,3
"c_1955","Theoris Services","","","",4.599999905,20
"c_1956","Thermo Fisher Scientific","More than $10B (USD)","10,000+","Industrial Manufacturing",3.59999990463257,2065
"c_1957","ThinkIQ","","","",NA,NA
"c_1958","ThirdLove","","Less than 10,000","Consumer Goods and Services",4,47
"c_1959","Thomas Jefferson University and Hospitals","$1B to $5B (USD)","10,000+","Education and Schools",4,663
"c_1961","ThoughtWorks","Less than $1B (USD)","Less than 10,000","Internet and Software",4.199999809,64
"c_1963","Thrive Market","","","",3,43
"c_1965","Thunder Token","","","",NA,NA
"c_1967","Ticketmaster","","","Consumer Goods and Services",4,444
"c_1968","Tilt Lending","","","",NA,NA
"c_1969","Time Warner","More than $10B (USD)","10,000+","Media, News and Publishing",4.19999980926514,124
"c_1972","Tompkins International","Less than $1B (USD)","Less than 10,000","Consulting and Business Services",3,6
"c_1973","Tonal","","","",NA,NA
"c_1974","Toole Design Group LLC","","","",NA,NA
"c_1975","TopSchoolJobs.org","","","",NA,NA
"c_1976","Toptal","","","Human Resources and Staffing",4.599999905,12
"c_1977","Tory Burch","","","",3.70000004768372,237
"c_1978","Toyota Research Institute","","","",NA,NA
"c_1981","TracFone Wireless","","Less than 10,000","Telecommunications",3.5,91
"c_1980","Trace3","","","",3.40000009536743,8
"c_1982","Tractor Supply Company","$5B to $10B (USD)","10,000+","Retail",3.59999990463257,2380
"c_1983","TracyLocke","Less than $1B (USD)","Less than 10,000","Consulting and Business Services",3.90000009536743,17
"c_1984","Tradesy","","","",4.5,2
"c_1985","Transamerica","More than $10B (USD)","Less than 10,000","Insurance",3.700000048,621
"c_1986","Tranzact","","","Consulting and Business Services",3.20000004768372,38
"c_1987","Travelers","More than $10B (USD)","10,000+","Insurance",3.70000004768372,1434
"c_1988","Traxion Group, Inc","","","",NA,NA
"c_1989","Tredence","","","",4.800000191,4
"c_1990","Trend Micro","","","",4,98
"c_1993","TriHealth","","","Health Care",3.90000009536743,344
"c_1991","Trianz","","","",3.599999905,15
"c_1992","Trident Technologies LLC","","","",NA,NA
"c_1994","Trimble","Less than $1B (USD)","Less than 10,000","Internet and Software",3.70000004768372,142
"c_1995","Trimble Inc.","Less than $1B (USD)","Less than 10,000","Internet and Software",3.70000004768372,142
"c_1996","Trinity Health","","","Health Care",4.19999980926514,310
"c_1997","TripAdvisor","","Less than 10,000","Internet and Software",4.099999905,67
"c_1998","TripleLift","","","",NA,NA
"c_1999","Triquetro","","","",NA,NA
"c_2000","TrueCar, Inc.","","","",3.40000009536743,21
"c_2002","Tsource","","","",NA,NA
"c_2003","Turnitin, LLC","","","",NA,NA
"c_2005","Twentieth Century Fox","","","",4,60
"c_2007","Twitch","","Less than 10,000","Media, News and Publishing",4.5,44
"c_2008","Twitter","$1B to $5B (USD)","Less than 10,000","Internet and Software",3.90000009536743,63
"c_2009","Two Sigma Investments, LLC.","","","Banks and Financial Services",3.5,8
"c_2011","U.S. Anesthesia Partners","","Less than 10,000","Health Care",3.20000004768372,45
"c_2012","U.S. Bank","More than $10B (USD)","10,000+","Banks and Financial Services",3.70000004768372,5986
"c_2013","U.S. Venture, Inc.","","Less than 10,000","",3.40000009536743,23
"c_2016","UBS","","10,000+","Banks and Financial Services",3.90000009536743,1674
"c_2017","UC DAVIS HEALTH SYSTEM","","","Education and Schools",4.09999990463257,196
"c_2018","UCHealth","","","Health Care",3.90000009536743,573
"c_2019","UCLA Health","","","Health Care",4.19999980926514,357
"c_2020","UCS Consulting","","","",NA,NA
"c_2021","UES","","","",4.40000009536743,11
"c_2024","UJA Federation of New York","","","",3.79999995231628,17
"c_2027","UL LLC","","","",3.70000004768372,262
"c_2035","UNITE HERE HEALTH","","","",3.90000009536743,9
"c_2037","UNITED NEGRO COLLEGE FUND","","","",3.79999995231628,35
"c_2063","UPMC","More than $10B (USD)","10,000+","Health Care",3.79999995231628,2433
"c_2064","UPS","More than $10B (USD)","10,000+","Transport and Freight",3.90000009536743,27660
"c_2067","US Information Technologies","","Less than 10,000","Consulting and Business Services",3.700000048,9
"c_2068","US Pharmacopeia","","","",4.09999990463257,17
"c_2069","US Software & Consulting","","","",NA,NA
"c_2070","USAA","More than $10B (USD)","10,000+","Insurance",4,2175
"c_2072","USANA Health Sciences","Less than $1B (USD)","Less than 10,000","Consumer Goods and Services",4.300000191,107
"c_2073","USANA Health Services","Less than $1B (USD)","Less than 10,000","Consumer Goods and Services",4.300000191,107
"c_2074","USfalcon","","","",4.09999990463257,39
"c_2075","UT Southwestern Medical Center","","","Health Care",3.90000009536743,500
"c_2076","UTC","More than $10B (USD)","10,000+","Aerospace and Defense",4,1065
"c_2014","Uber","","10,000+","Internet and Software",3.79999995231628,642
"c_2015","Ubisoft","$1B to $5B (USD)","Less than 10,000","Internet and Software",3.90000009536743,170
"c_2022","Uhana, Inc.","","","",NA,NA
"c_2023","UiPath","","","Internet and Software",2.5,2
"c_2026","Ukpeagvik Iñupiat Corporation/Bowhead Family of Companies","","","Government",2.90000009536743,9
"c_2028","Ulta Beauty","$1B to $5B (USD)","10,000+","Retail",3.5,3919
"c_2029","Ultimate Software","","Less than 10,000","Internet and Software",4.40000009536743,194
"c_2030","Under Armour","$1B to $5B (USD)","Less than 10,000","Consumer Goods and Services",3.90000009536743,620
"c_2031","Underwriters Laboratories","","","",3.70000004768372,262
"c_2032","Unilever","More than $10B (USD)","10,000+","Consumer Goods and Services",4.19999980926514,5417
"c_2033","Union Bank & Trust","$5B to $10B (USD)","Less than 10,000","Banks and Financial Services",3.40000009536743,65
"c_2034","Unisys","","10,000+","Internet and Software",3.70000004768372,1924
"c_2036","United Fire Group","Less than $1B (USD)","Less than 10,000","Insurance",3.5,33
"c_2038","United Network for Organ Sharing","","","",3.5,11
"c_2039","United States Associati","","","",NA,NA
"c_2040","United States Steel","More than $10B (USD)","10,000+","Industrial ManufacturingAgriculture and Extraction",3.5,958
"c_2041","Unity Technologies","","Less than 10,000","",4.09999990463257,13
"c_2042","Universal Consulting Services","","Less than 10,000","Consulting and Business Services",3.59999990463257,23
"c_2043","Universal Health Services","","","Health Care",4,56
"c_2044","Universities Space Research Association","","","",4.30000019073486,11
"c_2045","University of California Berkeley","","","Education and Schools",4.09999990463257,263
"c_2046","University of California San Francisco","","","Education and Schools",4.19999980926514,282
"c_2047","University of California San Francisco Medical Center","","","Health Care",4.19999980926514,300
"c_2048","University of California UCOP","","","Education and Schools",4.30000019073486,1198
"c_2049","University of Colorado","","","Education and Schools",4.19999980926514,758
"c_2050","University of Idaho","","","Education and Schools",4.19999980926514,233
"c_2051","University of Maryland Medical System","","10,000+","Health Care",4,737
"c_2052","University of Maryland, Baltimore","","","Education and Schools",4.099999905,93
"c_2053","University of Massachusetts Medical School","","","Education and Schools",4.19999980926514,689
"c_2054","University of Michigan","","","Education and Schools",4.40000009536743,1332
"c_2055","University of Minnesota","","","Education and Schools",4.19999980926514,930
"c_2056","University of Pennsylvania","","10,000+","Education and Schools",4.19999980926514,722
"c_2057","University of Texas at Arlington","","","Education and Schools",4.30000019073486,454
"c_2058","University of Texas at San Antonio","","","Education and Schools",4.30000019073486,281
"c_2059","University of Utah","","10,000+","Education and Schools",4.19999980926514,430
"c_2060","University of Virginia Health System","","Less than 10,000","Health Care",3.59999990463257,84
"c_2061","University of Washington","","","Education and Schools",4.19999980926514,887
"c_2062","UpClear","","","",NA,NA
"c_2065","Upstart","","","Banks and Financial Services",3.700000048,6
"c_2066","Upwork","","Less than 10,000","Internet and Software",4.099999905,831
"c_2083","VCU Health System","","10,000+","Health Care",3.59999990463257,169
"c_2128","VMware","$5B to $10B (USD)","10,000+","Internet and Software",4,649
"c_2134","VROOM","","","",3.09999990463257,19
"c_2135","VSCO","","","",NA,NA
"c_2136","VVC Holding Corp","","","",NA,NA
"c_2077","Valassis Digital","","","",4,2
"c_2078","Vanda Pharmaceuticals Inc.","","","",NA,NA
"c_2079","Vanguard","","10,000+","Banks and Financial Services",3.90000009536743,741
"c_2080","Vantiv","$1B to $5B (USD)","Less than 10,000","Banks and Financial Services",3.40000009536743,183
"c_2081","Varen Technologies","","","",4.30000019073486,4
"c_2082","Varian Medical Systems","","","",3.90000009536743,183
"c_2084","Veeva","Less than $1B (USD)","Less than 10,000","Internet and Software",3.79999995231628,22
"c_2085","Vera Whole Health","","","",4.30000019073486,6
"c_2086","Verb Surgical","","","",NA,NA
"c_2087","Verisk Analytics","","Less than 10,000","Consulting and Business Services",3.799999952,104
"c_2088","Veritone","","","",3,2
"c_2089","Verizon","More than $10B (USD)","10,000+","Telecommunications",3.90000009536743,21269
"c_2090","Verra Mobility","","Less than 10,000","Transport and Freight",3.40000009536743,30
"c_2091","Verscend Technologies","","","",3.40000009536743,75
"c_2092","Vertex","","Less than 10,000","Pharmaceuticals",3.90000009536743,182
"c_2093","Vertex Pharmaceuticals","","Less than 10,000","Pharmaceuticals",3.90000009536743,182
"c_2094","Vertical Careers, Inc.","","","",NA,NA
"c_2095","Veteran's Enterprise Technology Solutions, Inc.","","","Internet and Software",2.900000095,12
"c_2096","Vets First Choice","","","Pharmaceuticals",2.700000048,15
"c_2097","Vettery","","","",NA,NA
"c_2098","Vevo","","","",NA,NA
"c_2101","ViaSat","$1B to $5B (USD)","Less than 10,000","Telecommunications",3.79999995231628,182
"c_2099","Viacom","More than $10B (USD)","Less than 10,000","Media, News and Publishing",4.099999905,485
"c_2100","Viant","","","",3.200000048,6
"c_2102","VideoAmp","","Less than 10,000","Internet and Software",4.300000191,3
"c_2103","VillageCare","","","",3.09999990463257,27
"c_2104","VincentBenjamin","","","",3.59999990463257,5
"c_2105","Viome","","","",NA,NA
"c_2106","Viral Launch, Inc.","","","",NA,NA
"c_2107","Virbac Animal Health","","","",3.59999990463257,22
"c_2108","Virginia Jobs","","","Government",3.79999995231628,150
"c_2109","Virginia Mason Medical Center","","Less than 10,000","Health Care",3.90000009536743,138
"c_2110","Virginia Tech","","","Education and Schools",4.400000095,469
"c_2111","Virginia Tech Applied Research Corporation","","","Education and Schools",4.40000009536743,469
"c_2112","Virtru","","","",NA,NA
"c_2113","VirtueGroup","","","",NA,NA
"c_2114","Virtus Partners","","","",2.59999990463257,19
"c_2115","Visa","More than $10B (USD)","10,000+","Banks and Financial Services",4,656
"c_2116","Visionist, Inc.","","","",NA,NA
"c_2117","Vista Technology Services","","Less than 10,000","Consulting and Business Services",5,2
"c_2118","Vistage Worldwide","","Less than 10,000","Consulting and Business Services",3.79999995231628,10
"c_2119","Vistaprint","$1B to $5B (USD)","Less than 10,000","Retail",3.799999952,101
"c_2120","Vistra Energy","","","",4.59999990463257,9
"c_2121","Visual Awareness Technologies and Consulting, Inc.","","","",NA,NA
"c_2122","Vitals","","","",4.40000009536743,27
"c_2123","Vituity","","","Human Resources and Staffing",3.5,13
"c_2124","Vivid Seats","","Less than 10,000","",3.79999995231628,54
"c_2125","VividCortex","","","",NA,NA
"c_2126","Vivint Smart Home","","","",NA,NA
"c_2127","Vivo","","","",4.30000019073486,1907
"c_2129","Volanno","","","",NA,NA
"c_2130","Voloridge Investment Management","","","",NA,NA
"c_2131","Volvo Group","More than $10B (USD)","10,000+","Auto",4.09999990463257,2015
"c_2132","Vox Financial Partners","","","",NA,NA
"c_2133","Voya Financial","","","Banks and Financial Services",3.40000009536743,203
"c_2137","W.R. Berkley","Less than $1B (USD)","Less than 10,000","Insurance",3.5,11
"c_2138","W.W. Grainger","$5B to $10B (USD)","10,000+","Industrial ManufacturingConsumer Goods and Services",3.799999952,1930
"c_2166","WEX Inc.","","","",3.599999905,81
"c_2185","WP Engine","Less than $1B (USD)","Less than 10,000","Internet and Software",4.19999980926514,14
"c_2187","WW International (formerly Weight Watchers)","","","",NA,NA
"c_2188","WWE","","Less than 10,000","Media, News and Publishing",3.79999995231628,76
"c_2139","Walmart","More than $10B (USD)","10,000+","Retail",3.599999905,157475
"c_2140","Walmart eCommerce","","Less than 10,000","Internet and Software",3.700000048,252
"c_2141","Warby Parker","","","Consumer Goods and Services",4,45
"c_2142","Wargaming.net","","","",4,11
"c_2143","Washington State Hospital Association (WSHA)","","","",NA,NA
"c_2144","Watts Water Technologies","$1B to $5B (USD)","Less than 10,000","Industrial Manufacturing",3.20000004768372,104
"c_2145","Wayfair","$1B to $5B (USD)","Less than 10,000","Internet and Software",3.40000009536743,397
"c_2146","Waymo","","","",3.59999990463257,5
"c_2165","WeWork","","","Consulting and Business Services",3.20000004768372,81
"c_2147","Wealthfront","","","",NA,NA
"c_2148","Weatherford","More than $10B (USD)","10,000+","Energy and Utilities",3.90000009536743,3148
"c_2151","WebMD","Less than $1B (USD)","Less than 10,000","Internet and Software",3.59999990463257,157
"c_2149","WebbMason Analytics","","","",4.5,2
"c_2150","Weber Shandwick","","","",4,108
"c_2152","Webster Bank","More than $10B (USD)","Less than 10,000","Banks and Financial Services",3.40000009536743,260
"c_2153","WeddingWire","","Less than 10,000","Internet and Software",3.70000004768372,11
"c_2154","WeedMaps","","","",2.700000048,12
"c_2155","WellCare","More than $10B (USD)","Less than 10,000","Health Care",3.5,1008
"c_2158","WellSky","","","",NA,NA
"c_2156","Wellmore, Inc.","","","",NA,NA
"c_2157","Wells Fargo","More than $10B (USD)","10,000+","Banks and Financial Services",3.79999995231628,29966
"c_2159","Welltower","","","",3.29999995231628,12
"c_2160","West Corporation","$1B to $5B (USD)","10,000+","Telecommunications",3.29999995231628,3094
"c_2164","WestRock","More than $10B (USD)","10,000+","Industrial Manufacturing",3.40000009536743,1378
"c_2161","Western Digital","More than $10B (USD)","10,000+","Computers and Electronics",3.90000009536743,318
"c_2162","Western National Insurance Group","","","Insurance",2,3
"c_2163","Western Union","$5B to $10B (USD)","10,000+","Banks and Financial Services",4,1048
"c_2167","Whole Foods Market","More than $10B (USD)","10,000+","Retail",3.900000095,7163
"c_2168","Wildlife Conservation Society","","","Organization",3.90000009536743,146
"c_2169","Wiley","","","Consulting and Business Services",3.90000009536743,208
"c_2170","William Blair & Company","","","",4,24
"c_2171","William E. Wecker Associates, Inc.","","","",NA,NA
